5, 7073, 21.64, 95.02
6, 8631, 40.0439, 118.439
7, 20982, 2968.47, 3045.92
8, 26812, 2527.43, 2605.82
9, 36825, 2434.78, 2513.93
10, 44906, 2107.55, 2186.59
