154, 1180692, 3292.27, 3371.79
156, 1188576, 3288.93, 3368.49
0, 1188576, 3288.93, 3368.49
158, 1203050, 3308.62, 3388.16
0, 1203050, 3308.62, 3388.16
160, 1219656, 3338.87, 3418.52
0, 1219656, 3338.87, 3418.52
161, 1234802, 3359.73, 3439.4
163, 1242728, 3356.1, 3435.79
164, 1250290, 3352.34, 3432.05
165, 1257459, 3346.27, 3425.96
166, 1265088, 3341.34, 3421.05
167, 1271775, 3335.21, 3414.87
168, 1280102, 3332.18, 3411.9
169, 1286963, 3326.14, 3405.82
170, 1294480, 3321.65, 3401.34
171, 1302209, 3316.97, 3396.68
172, 1309978, 3311.98, 3391.72
173, 1317654, 3307.12, 3386.88
174, 1325266, 3302.6, 3382.36
175, 1333145, 3299.32, 3379.1
176, 1341372, 3296.27, 3376.1
0, 1341372, 3296.27, 3376.1
178, 1356184, 3314.9, 3394.73
179, 1363194, 3310, 3389.8
180, 1370647, 3305.12, 3384.92
181, 1378920, 3303.72, 3383.57
182, 1385834, 3297.72, 3377.54
183, 1392706, 3292.41, 3372.2
184, 1401204, 3290.05, 3369.9
185, 1408166, 3284.43, 3364.25
186, 1415510, 3279.98, 3359.79
187, 1423037, 3275.6, 3355.42
188, 1429595, 3270.25, 3350.03
189, 1436725, 3265.76, 3345.52
190, 1444144, 3262.03, 3341.79
191, 1451945, 3259.02, 3338.8
192, 1459719, 3256.1, 3335.9
193, 1467889, 3253.94, 3333.78
194, 1474458, 3248.47, 3328.26
195, 1481873, 3245.07, 3324.87
196, 1489700, 3241.61, 3321.42
197, 1497089, 3237.29, 3317.1
198, 1505063, 3234.37, 3314.21
199, 1512364, 3230.62, 3310.45
200, 1519396, 3226.49, 3306.3
201, 1527102, 3224.35, 3304.17
202, 1534140, 3219.8, 3299.61
203, 1542521, 3217.91, 3297.76
204, 1550475, 3214.59, 3294.47
205, 1556924, 3208.79, 3288.62
206, 1563871, 3204.76, 3284.56
207, 1571837, 3202.48, 3282.31
208, 1579425, 3199.36, 3279.19
209, 1586319, 3194.22, 3274.01
210, 1594364, 3191.64, 3271.45
211, 1602767, 3189.68, 3269.52
212, 1609416, 3184.85, 3264.65
213, 1617162, 3182, 3261.8
214, 1624680, 3178.24, 3258.03
215, 1631504, 3173.85, 3253.6
216, 1638216, 3168.43, 3248.14
217, 1645259, 3164.53, 3244.22
218, 1652364, 3160.18, 3239.84
0, 1652364, 3160.18, 3239.84
220, 1667351, 3175.65, 3255.3
0, 1667351, 3175.65, 3255.3
222, 1682848, 3192.54, 3272.19
223, 1690463, 3189.56, 3269.21
224, 1697420, 3185.1, 3264.71
225, 1704281, 3180.93, 3260.5
0, 1704281, 3180.93, 3260.5
226, 1718856, 3192.4, 3271.94
228, 1726803, 3189.62, 3269.18
229, 1734142, 3186.02, 3265.55
230, 1742459, 3183.85, 3263.42
0, 1742459, 3183.85, 3263.42
232, 1758867, 3202.73, 3282.35
233, 1766327, 3199.12, 3278.73
234, 1773716, 3195.99, 3275.59
235, 1780931, 3192.82, 3272.4
236, 1788648, 3189.48, 3269.07
237, 1796453, 3187.1, 3266.69
238, 1803974, 3183.97, 3263.55
239, 1811970, 3182.08, 3261.68
240, 1819475, 3178.48, 3258.07
241, 1827064, 3175.51, 3255.1
242, 1835243, 3173.25, 3252.86
243, 1843820, 3172.14, 3251.79
244, 1851151, 3169.12, 3248.76
0, 1851151, 3169.12, 3248.76
245, 1865461, 3180.86, 3260.45
0, 1865461, 3180.86, 3260.45
247, 1879535, 3191, 3270.54
249, 1887341, 3188.01, 3267.57
250, 1894824, 3184.81, 3264.35
251, 1901539, 3180.09, 3259.6
252, 1908924, 3176.94, 3256.44
253, 1916689, 3174.67, 3254.17
254, 1923948, 3171.41, 3250.9
255, 1931306, 3167.66, 3247.13
256, 1938281, 3164.25, 3243.69
0, 1938281, 3164.25, 3243.69
258, 1953442, 3176.74, 3256.18
259, 1960231, 3172.43, 3251.84
0, 1960231, 3172.43, 3251.84
261, 1976781, 3188.73, 3268.19
262, 1984595, 3186.11, 3265.57
0, 1984595, 3186.11, 3265.57
263, 1999110, 3196.92, 3276.36
0, 1999110, 3196.92, 3276.36
265, 2015580, 3213.57, 3293.05
267, 2023273, 3210.76, 3290.25
268, 2031156, 3208.52, 3288.01
269, 2039623, 3206.92, 3286.44
270, 2047159, 3204.52, 3284.04
271, 2055517, 3202.44, 3281.99
0, 2055517, 3202.44, 3281.99
273, 2071247, 3217.06, 3296.62
274, 2078948, 3214.55, 3294.11
0, 2078948, 3214.55, 3294.11
276, 2095188, 3229.47, 3309.07
277, 2102320, 3226.16, 3305.73
278, 2109516, 3223.24, 3302.8
279, 2117684, 3221.16, 3300.74
280, 2124427, 3217, 3296.55
281, 2131859, 3214.36, 3293.9
0, 2131859, 3214.36, 3293.9
282, 2147808, 3229.43, 3308.99
284, 2155598, 3227.3, 3306.87
285, 2162815, 3224.02, 3303.57
286, 2170665, 3221.85, 3301.41
287, 2177207, 3218.51, 3298.03
288, 2184388, 3214.61, 3294.11
289, 2192069, 3211.78, 3291.29
290, 2199596, 3208.69, 3288.19
291, 2206522, 3205.62, 3285.09
292, 2214342, 3203.02, 3282.5
293, 2222755, 3201.41, 3280.91
294, 2230460, 3199, 3278.51
295, 2237951, 3196.39, 3275.89
0, 2237951, 3196.39, 3275.89
297, 2253365, 3209.49, 3289
298, 2261644, 3208.07, 3287.6
299, 2269946, 3206.58, 3286.13
300, 2278348, 3205.12, 3284.7
301, 2286303, 3203.41, 3283
302, 2293653, 3200.81, 3280.39
303, 2301764, 3198.78, 3278.37
304, 2309557, 3196.33, 3275.93
305, 2317475, 3194.51, 3274.12
306, 2325655, 3192.67, 3272.29
307, 2333384, 3190.94, 3270.57
308, 2341185, 3188.84, 3268.47
309, 2348479, 3186.14, 3265.76
310, 2356682, 3184.45, 3264.08
311, 2364623, 3182.48, 3262.13
312, 2373399, 3181.95, 3261.63
313, 2380712, 3179, 3258.67
314, 2387547, 3176.15, 3255.78
315, 2395699, 3174.81, 3254.46
316, 2404255, 3173.86, 3253.54
0, 2404255, 3173.86, 3253.54
318, 2420519, 3189.3, 3269.01
319, 2428252, 3187.26, 3266.98
320, 2435790, 3184.83, 3264.54
321, 2443372, 3182.89, 3262.6
322, 2450129, 3179.97, 3259.66
323, 2458125, 3178.71, 3258.42
324, 2465276, 3176.42, 3256.12
325, 2472534, 3174.54, 3254.24
326, 2479702, 3172.28, 3251.97
327, 2486875, 3170.25, 3249.93
328, 2494477, 3168.62, 3248.31
329, 2502054, 3167.01, 3246.71
330, 2508439, 3164.61, 3244.27
0, 2508439, 3164.61, 3244.27
332, 2523810, 3176.28, 3255.96
333, 2531590, 3174.93, 3254.62
334, 2538778, 3172.67, 3252.36
335, 2545921, 3170.51, 3250.19
336, 2553523, 3168.85, 3248.53
0, 2553523, 3168.85, 3248.53
338, 2568549, 3180.89, 3260.58
339, 2575600, 3179.04, 3258.72
340, 2583150, 3176.84, 3256.52
341, 2590962, 3175.1, 3254.8
342, 2598786, 3173.49, 3253.2
343, 2606758, 3172.23, 3251.96
0, 2606758, 3172.23, 3251.96
345, 2621652, 3184.25, 3263.98
346, 2629955, 3183.15, 3262.91
347, 2637014, 3180.92, 3260.66
348, 2644301, 3178.85, 3258.59
349, 2651822, 3176.81, 3256.54
350, 2659827, 3175.37, 3255.11
351, 2668226, 3174.61, 3254.37
352, 2674907, 3171.43, 3251.16
353, 2682487, 3169.44, 3249.18
0, 2682487, 3169.44, 3249.18
355, 2697894, 3180.51, 3260.25
356, 2705492, 3178.23, 3257.96
357, 2712709, 3175.78, 3255.51
358, 2720094, 3173.09, 3252.81
359, 2727237, 3170.77, 3250.47
360, 2733870, 3168.06, 3247.73
361, 2740245, 3164.59, 3244.22
362, 2748224, 3162.96, 3242.6
363, 2755862, 3161.1, 3240.74
364, 2763579, 3159.41, 3239.06
365, 2771213, 3157.07, 3236.71
366, 2778772, 3154.6, 3234.24
367, 2787281, 3153.44, 3233.1
368, 2794942, 3151.36, 3231.02
369, 2802468, 3149.93, 3229.59
370, 2809785, 3147.58, 3227.22
371, 2817109, 3145.38, 3225.02
372, 2824799, 3143.76, 3223.4
373, 2832742, 3142.4, 3222.04
374, 2839859, 3139.79, 3219.42
375, 2848029, 3138.81, 3218.45
376, 2855943, 3137.13, 3216.78
377, 2862410, 3134.13, 3213.74
378, 2870523, 3133.17, 3212.79
0, 2870523, 3133.17, 3212.79
380, 2886848, 3144.41, 3224.06
381, 2893489, 3141.87, 3221.5
382, 2901135, 3139.86, 3219.48
383, 2909099, 3138.28, 3217.92
384, 2917122, 3137, 3216.64
385, 2923612, 3133.66, 3213.27
386, 2930417, 3131.23, 3210.82
387, 2937788, 3129.2, 3208.78
388, 2945854, 3127.71, 3207.3
389, 2953879, 3126.21, 3205.81
390, 2961196, 3124.14, 3203.73
391, 2968366, 3122.09, 3201.66
392, 2974591, 3119.22, 3198.76
393, 2982329, 3117.47, 3197.01
394, 2989669, 3115.54, 3195.07
395, 2997517, 3113.71, 3193.25
396, 3003729, 3110.39, 3189.89
397, 3010453, 3107.63, 3187.1
398, 3017708, 3105.9, 3185.37
399, 3024811, 3103.93, 3183.38
400, 3031281, 3100.95, 3180.37
401, 3039369, 3099.9, 3179.33
402, 3046707, 3097.92, 3177.34
403, 3054666, 3096.48, 3175.91
404, 3062779, 3095.33, 3174.78
405, 3070225, 3093.87, 3173.31
406, 3077063, 3091.69, 3171.11
407, 3084444, 3089.75, 3169.16
408, 3092901, 3089.1, 3168.53
409, 3100587, 3087.45, 3166.88
410, 3108223, 3085.64, 3165.07
411, 3116099, 3084.44, 3163.88
412, 3123064, 3082.4, 3161.82
413, 3131901, 3081.68, 3161.13
414, 3139660, 3080.29, 3159.74
415, 3147580, 3079.04, 3158.5
416, 3156148, 3078.54, 3158.02
417, 3164103, 3077.19, 3156.68
418, 3172208, 3076.3, 3155.8
419, 3180378, 3075.49, 3155
420, 3188116, 3073.95, 3153.47
421, 3195773, 3072.77, 3152.28
0, 3195773, 3072.77, 3152.28
423, 3210975, 3081.17, 3160.69
424, 3219601, 3080.54, 3160.08
425, 3227111, 3079.08, 3158.61
426, 3234307, 3077.13, 3156.65
427, 3241868, 3075.48, 3155
428, 3248575, 3073.12, 3152.62
429, 3257351, 3073.07, 3152.59
430, 3264788, 3071.47, 3150.99
431, 3272813, 3070.55, 3150.08
432, 3280840, 3069.48, 3149.02
433, 3288435, 3068.01, 3147.54
434, 3295896, 3066.4, 3145.93
435, 3303770, 3065.53, 3145.06
436, 3310697, 3063.43, 3142.94
437, 3319095, 3062.74, 3142.27
438, 3325735, 3060.86, 3140.37
439, 3333180, 3059.23, 3138.74
440, 3341464, 3058.59, 3138.11
441, 3348881, 3057.15, 3136.66
442, 3356264, 3055.83, 3135.34
0, 3356264, 3055.83, 3135.34
444, 3371249, 3063.56, 3143.06
445, 3378505, 3061.86, 3141.35
446, 3386036, 3060.27, 3139.76
447, 3393758, 3058.74, 3138.24
448, 3400768, 3057.06, 3136.54
449, 3408538, 3056.28, 3135.76
450, 3417151, 3056.01, 3135.51
451, 3423573, 3053.64, 3133.12
452, 3430889, 3051.98, 3131.45
453, 3438927, 3051.3, 3130.78
454, 3447688, 3050.75, 3130.25
455, 3456184, 3050.32, 3129.84
456, 3464220, 3049.54, 3129.07
0, 3464220, 3049.54, 3129.07
457, 3480334, 3058.73, 3138.28
459, 3488470, 3057.94, 3137.5
460, 3497048, 3057.89, 3137.47
0, 3497048, 3057.89, 3137.47
462, 3512833, 3066.48, 3146.07
463, 3520637, 3065.4, 3144.98
464, 3528698, 3064.37, 3143.96
465, 3536707, 3063.75, 3143.36
466, 3544085, 3062.27, 3141.87
467, 3551132, 3060.04, 3139.63
0, 3551132, 3060.04, 3139.63
469, 3565779, 3066.83, 3146.4
470, 3572758, 3065.05, 3144.61
471, 3580125, 3063.66, 3143.21
0, 3580125, 3063.66, 3143.21
473, 3595523, 3071.12, 3150.67
474, 3602479, 3069.58, 3149.12
475, 3609419, 3067.64, 3147.16
476, 3615684, 3065.19, 3144.68
477, 3623592, 3064.38, 3143.88
478, 3630728, 3062.76, 3142.25
479, 3639610, 3062.53, 3142.04
480, 3647207, 3061.37, 3140.88
481, 3654227, 3059.75, 3139.25
482, 3661790, 3058.48, 3137.97
483, 3669353, 3057.33, 3136.82
484, 3677084, 3056.11, 3135.6
485, 3684631, 3054.65, 3134.14
0, 3684631, 3054.65, 3134.14
487, 3700345, 3062.6, 3142.09
488, 3707472, 3060.88, 3140.37
489, 3715636, 3060.26, 3139.76
490, 3723259, 3059.06, 3138.56
0, 3723259, 3059.06, 3138.56
492, 3737545, 3065.3, 3144.78
493, 3744667, 3063.96, 3143.42
494, 3752082, 3062.5, 3141.96
495, 3759218, 3060.85, 3140.3
496, 3767568, 3060.35, 3139.81
497, 3774762, 3059.04, 3138.49
498, 3782105, 3057.88, 3137.33
499, 3789642, 3056.54, 3135.98
500, 3797325, 3055.33, 3134.77
501, 3805475, 3054.46, 3133.92
502, 3812727, 3053.08, 3132.53
503, 3820724, 3052.26, 3131.72
504, 3829119, 3051.88, 3131.35
505, 3837023, 3050.75, 3130.23
506, 3844270, 3049.23, 3128.7
507, 3850731, 3047.17, 3126.61
508, 3858893, 3046.42, 3125.88
509, 3866612, 3045.38, 3124.84
510, 3872931, 3043.32, 3122.75
511, 3880913, 3042.26, 3121.7
0, 3880913, 3042.26, 3121.7
512, 3895580, 3049.18, 3128.6
514, 3903538, 3048.18, 3127.61
515, 3911552, 3047.53, 3126.97
516, 3919857, 3046.98, 3126.43
517, 3927272, 3045.85, 3125.3
518, 3935602, 3045.45, 3124.91
519, 3943886, 3044.93, 3124.4
520, 3951686, 3043.79, 3123.26
0, 3951686, 3043.79, 3123.26
522, 3966301, 3049.69, 3129.16
523, 3972145, 3047.5, 3126.93
524, 3979719, 3046.42, 3125.85
525, 3988065, 3046.1, 3125.54
526, 3994971, 3044.42, 3123.84
0, 3994971, 3044.42, 3123.84
528, 4010425, 3051.59, 3131.02
529, 4017556, 3049.97, 3129.39
530, 4025986, 3049.19, 3128.63
531, 4033094, 3048.01, 3127.43
532, 4040590, 3046.81, 3126.23
0, 4040590, 3046.81, 3126.23
534, 4056688, 3054.62, 3134.05
535, 4064465, 3053.41, 3132.85
536, 4072281, 3052.58, 3132.02
537, 4080191, 3051.61, 3131.06
538, 4088132, 3050.59, 3130.05
539, 4095996, 3049.76, 3129.22
540, 4104444, 3049.21, 3128.68
541, 4111332, 3047.74, 3127.2
542, 4118803, 3046.65, 3126.1
543, 4127014, 3046.04, 3125.5
544, 4134373, 3044.61, 3124.06
545, 4142174, 3043.92, 3123.38
546, 4149075, 3042.22, 3121.67
547, 4156260, 3040.94, 3120.38
548, 4163839, 3040.04, 3119.48
549, 4171127, 3038.59, 3118.02
550, 4178285, 3037.26, 3116.68
551, 4185791, 3036.14, 3115.56
552, 4192926, 3034.9, 3114.31
553, 4200892, 3033.73, 3113.15
0, 4200892, 3033.73, 3113.15
555, 4214275, 3037.51, 3116.89
0, 4214275, 3037.51, 3116.89
557, 4229522, 3044.27, 3123.65
558, 4236595, 3043.02, 3122.39
559, 4245081, 3042.58, 3121.96
560, 4252536, 3041.3, 3120.68
561, 4259613, 3040.06, 3119.43
562, 4267926, 3039.56, 3118.94
563, 4275194, 3038.34, 3117.72
0, 4275194, 3038.34, 3117.72
564, 4289828, 3044.5, 3123.87
566, 4296279, 3042.84, 3122.18
0, 4296279, 3042.84, 3122.18
567, 4311535, 3048.9, 3128.24
569, 4317913, 3047.03, 3126.35
570, 4325840, 3046.08, 3125.41
571, 4333094, 3044.75, 3124.07
572, 4340447, 3043.33, 3122.65
573, 4347333, 3041.9, 3121.2
574, 4353882, 3040.24, 3119.52
575, 4361437, 3039.19, 3118.47
576, 4369422, 3038.57, 3117.86
577, 4376863, 3037.32, 3116.6
578, 4384900, 3036.76, 3116.05
579, 4393048, 3036.14, 3115.44
580, 4401168, 3035.32, 3114.63
581, 4409302, 3034.76, 3114.08
582, 4417423, 3034.28, 3113.6
583, 4425266, 3033.29, 3112.63
584, 4433109, 3032.51, 3111.85
585, 4440771, 3031.69, 3111.03
586, 4448339, 3030.7, 3110.03
587, 4455712, 3029.62, 3108.95
588, 4463542, 3028.86, 3108.2
589, 4471703, 3028.36, 3107.71
590, 4479365, 3027.53, 3106.87
591, 4486824, 3026.54, 3105.88
592, 4494596, 3025.53, 3104.87
593, 4501561, 3024.18, 3103.51
594, 4509470, 3023.59, 3102.93
595, 4517055, 3022.62, 3101.96
0, 4517055, 3022.62, 3101.96
596, 4532259, 3029.42, 3108.75
598, 4539150, 3028.23, 3107.55
599, 4547051, 3027.56, 3106.89
600, 4556003, 3027.56, 3106.91
601, 4563518, 3026.66, 3106.02
602, 4572179, 3026.65, 3106.03
603, 4579693, 3025.63, 3105.01
604, 4586726, 3024.55, 3103.93
605, 4595010, 3024.07, 3103.46
606, 4601752, 3022.85, 3102.23
607, 4610327, 3022.68, 3102.08
608, 4617698, 3021.61, 3101.02
609, 4626282, 3021.38, 3100.8
610, 4633456, 3020.2, 3099.62
611, 4641312, 3019.65, 3099.08
612, 4648210, 3018.45, 3097.87
613, 4655189, 3017.11, 3096.52
614, 4662018, 3015.92, 3095.32
615, 4670507, 3015.69, 3095.11
0, 4670507, 3015.69, 3095.11
616, 4685296, 3022.22, 3101.65
618, 4692359, 3021.3, 3100.72
619, 4700710, 3021.06, 3100.5
620, 4708477, 3020.19, 3099.64
621, 4715563, 3019.24, 3098.68
622, 4722344, 3018.14, 3097.57
623, 4729810, 3017.21, 3096.64
624, 4736771, 3015.95, 3095.38
625, 4744340, 3015.18, 3094.6
626, 4751755, 3014.66, 3094.09
627, 4759319, 3014.07, 3093.49
628, 4766585, 3013.32, 3092.74
629, 4774964, 3012.94, 3092.38
630, 4783023, 3012.65, 3092.11
631, 4790220, 3011.85, 3091.3
632, 4797831, 3011.29, 3090.75
633, 4805878, 3011.09, 3090.55
634, 4813580, 3010.46, 3089.93
635, 4821486, 3010.06, 3089.54
636, 4829855, 3009.9, 3089.39
0, 4829855, 3009.9, 3089.39
638, 4844900, 3041.64, 3121.59
639, 4852275, 3040.88, 3120.83
640, 4858937, 3039.54, 3119.47
641, 4866301, 3038.73, 3118.66
642, 4873867, 3037.94, 3117.87
643, 4881357, 3046.56, 3131.13
644, 4888955, 3046.58, 3131.15
645, 4896227, 3045.46, 3130.01
646, 4903511, 3044.19, 3128.73
647, 4912123, 3043.86, 3128.42
648, 4920810, 3043.54, 3128.1
649, 4929385, 3043.41, 3127.98
650, 4937205, 3042.34, 3126.9
651, 4945434, 3042.14, 3126.7
652, 4953128, 3041.3, 3125.85
653, 4960557, 3040.24, 3124.78
654, 4968163, 3039.32, 3123.86
655, 4976138, 3038.38, 3122.91
0, 4976138, 3038.38, 3122.91
657, 4991483, 3044.27, 3128.79
658, 4998275, 3043.02, 3127.51
659, 5006084, 3042.17, 3126.66
660, 5013628, 3041.27, 3125.75
661, 5021526, 3040.6, 3125.08
662, 5029539, 3040.01, 3124.48
663, 5037490, 3039.61, 3124.09
664, 5045628, 3038.86, 3123.33
665, 5053438, 3038.21, 3122.68
666, 5060935, 3037.25, 3121.7
667, 5069538, 3037.11, 3121.57
668, 5076029, 3035.49, 3119.93
669, 5083214, 3034.38, 3118.81
670, 5090151, 3033.2, 3117.61
671, 5097528, 3032.2, 3116.6
672, 5104671, 3031.15, 3115.53
673, 5112507, 3030.49, 3114.87
674, 5119359, 3029.1, 3113.46
0, 5119359, 3029.1, 3113.46
676, 5132767, 3032.77, 3117.08
677, 5141391, 3032.56, 3116.88
678, 5148423, 3031.46, 3115.77
0, 5148423, 3031.46, 3115.77
679, 5163822, 3038.4, 3122.69
681, 5171323, 3037.38, 3121.67
682, 5179104, 3036.71, 3120.99
683, 5186795, 3036.06, 3120.33
684, 5193276, 3034.54, 3118.79
685, 5200638, 3033.66, 3117.9
686, 5208146, 3032.88, 3117.11
687, 5215232, 3032.12, 3116.35
688, 5223125, 3031.58, 3115.8
689, 5230514, 3030.61, 3114.83
690, 5238185, 3029.78, 3113.99
0, 5238185, 3029.78, 3113.99
692, 5254880, 3037.94, 3122.16
693, 5262692, 3037.18, 3121.41
694, 5270506, 3036.78, 3121.01
695, 5276877, 3035.52, 3119.72
696, 5284804, 3034.92, 3119.12
697, 5292208, 3034.17, 3118.37
698, 5300113, 3033.74, 3117.93
699, 5305761, 3032, 3116.17
700, 5312742, 3031.03, 3115.18
701, 5321044, 3030.57, 3114.73
702, 5328690, 3029.94, 3114.1
703, 5336698, 3029.48, 3113.64
704, 5343870, 3028.82, 3112.98
705, 5351583, 3028.27, 3112.43
706, 5359874, 3028.11, 3112.27
707, 5367381, 3027.22, 3111.38
708, 5374199, 3026.06, 3110.2
709, 5381453, 3025.32, 3109.45
710, 5388692, 3024.48, 3108.6
711, 5396586, 3024.05, 3108.18
712, 5404574, 3023.41, 3107.54
713, 5411824, 3022.58, 3106.7
714, 5419550, 3021.81, 3105.92
715, 5427939, 3021.67, 3105.79
716, 5435815, 3021.54, 3105.66
717, 5442940, 3020.68, 3104.79
718, 5450339, 3020.1, 3104.21
719, 5458550, 3019.78, 3103.89
0, 5458550, 3019.78, 3103.89
720, 5473515, 3025.47, 3109.58
722, 5480580, 3024.53, 3108.62
723, 5487797, 3023.66, 3107.74
724, 5495859, 3023.15, 3107.23
725, 5503412, 3021.97, 3106.04
726, 5510361, 3020.68, 3104.74
727, 5517893, 3019.82, 3103.87
0, 5517893, 3019.82, 3103.87
729, 5533826, 3026.35, 3110.4
0, 5533826, 3026.35, 3110.4
730, 5550047, 3032.63, 3116.68
0, 5550047, 3032.63, 3116.68
733, 5564911, 3037.33, 3121.36
0, 5564911, 3037.33, 3121.36
735, 5579357, 3041.84, 3125.84
736, 5587352, 3041.42, 3125.42
737, 5595601, 3040.9, 3124.9
738, 5603988, 3040.61, 3124.62
739, 5611892, 3040.03, 3124.03
740, 5618640, 3038.91, 3122.9
741, 5627603, 3038.96, 3122.96
0, 5627603, 3038.96, 3122.96
742, 5643322, 3044.28, 3128.28
0, 5643322, 3044.28, 3128.28
744, 5658045, 3048.7, 3132.68
