865000, 861963, 4157.21, 4672.5, 4278.29
870000, 869048, 4140.09, 3947.06, 4260.76
875000, 877063, 4126.96, 4679.1, 4247.31
880000, 885411, 4114.38, 4826.2, 4234.43
885000, 893028, 4100.47, 4423.28, 4220.18
890000, 900786, 4087.24, 4468.46, 4206.63
895000, 908754, 4343.73, 73537.1, 4480.77
0, 908754, 4343.73, nan, 4480.77
905000, 924793, 4357.09, 12268.3, 4493.25
910000, 932518, 4342.53, 4516.88, 4478.23
915000, 940084, 4327.05, 4356.68, 4462.29
920000, 947260, 4310.34, 4077.42, 4445.1
925000, 954946, 4295.5, 4403.1, 4429.82
930000, 963191, 4282.16, 4705.54, 4416.1
935000, 970861, 4269.38, 4621.96, 4402.89
940000, 977764, 4253.43, 3999.36, 4386.47
945000, 985276, 4239.48, 4317.7, 4372.09
950000, 992450, 4223.19, 3867.54, 4355.36
955000, 1000497, 4211.15, 4689.22, 4342.95
960000, 1008267, 4198.51, 4518.78, 4329.93
965000, 1015766, 4184.84, 4267.42, 4315.86
970000, 1023879, 4173.41, 4716.68, 4304.08
975000, 1031656, 4162.32, 4731.26, 4292.63
0, 1031656, 4162.32, nan, 4292.63
980000, 1046071, 4168.53, 10995.9, 4298.03
0, 1046071, 4168.53, nan, 4298.03
995000, 1061228, 4178.82, 11573.1, 4307.6
600000, 7947, 2497.38, 4533.32, 2579.92
601000, 15968, 2568.21, 4703.3, 2651.18
602000, 23721, 2501.17, 4303.8, 2583.35
603000, 31372, 2472.48, 4332.28, 2553.94
604000, 39176, 2475.02, 4389.46, 2556.48
605000, 46551, 2465.65, 4283.36, 2546.3
0, 46551, 2465.65, nan, 2546.3
607000, 62087, 3088.69, 11865.3, 3169.35
0, 62087, 3088.69, nan, 3169.35
609000, 76762, 3462.04, 11364.1, 3541.88
610000, 84916, 3398.96, 4854.9, 3479.26
611000, 92099, 3306.06, 4083.64, 3385.91
