3060,2782,1706.66,1713.6,3397
3080,2731,1669.79,1676.45,3278
3100,2753,1655.67,1662.34,3263
3120,2670,1606.2,1612.7,3181
3140,2723,1636.9,1643.5,3246
3160,2782,1664.67,1671.41,3297
3180,2699,1646.97,1653.47,3194
3200,2769,1673.55,1680.31,3312
3220,2632,1576.79,1583.15,3108
3240,2642,1589.45,1595.85,3169
3260,2746,1647.12,1653.81,3291
3280,2682,1640.52,1647.01,3197
3300,2728,1637.54,1644.14,3230
3320,2865,1706.8,1713.73,3402
3340,2847,1690.16,1696.95,3330
3360,2874,1770.54,1777.49,3415
3380,2761,1645.33,1651.92,3230
3400,2846,1737.36,1744.24,3398
3420,2770,1675.2,1681.89,3287
3440,2841,1693.27,1700.07,3349
3460,2786,1617.1,1623.78,3275
3480,2708,1640.8,1647.38,3242
3500,2602,1588.65,1594.97,3096
3520,2702,1626.37,1632.93,3231
3540,2742,1652.17,1658.8,3258
3560,2800,1715.52,1722.29,3333
3580,2744,1646.05,1652.61,3228
3600,2802,1661.96,1668.78,3374
3620,2888,1759.6,1766.7,3487
3640,2725,1648.87,1655.5,3279
3660,2719,1634.48,1641.01,3215
3680,2836,1684.69,1691.51,3374
3700,2783,1666.89,1673.63,3330
3720,2771,1642.46,1649.09,3284
3740,2732,1633.78,1640.31,3220
3760,2788,1655.61,1662.32,3306
3780,2775,1650.97,1657.6,3272
3800,2823,1702.07,1708.82,3327
3820,2640,1604.89,1611.28,3151
3840,2820,1677.52,1684.3,3345
3860,2802,1697.62,1704.38,3346
3880,2722,1611.33,1617.81,3190
3900,2863,1669.39,1676.22,3359
3920,2673,1585.37,1591.77,3153
3940,2785,1624.67,1631.37,3295
3960,2727,1666.39,1673.01,3233
3980,2777,1691.15,1697.77,3274
4000,2684,1633.34,1639.8,3213
4020,2720,1724.06,1730.76,3309
4040,2778,1702.83,1709.57,3345
4060,2714,1663.01,1669.66,3264
4080,2696,1584.54,1591,3192
4100,2733,1637.99,1644.59,3254
4120,2792,1665.97,1672.71,3337
4140,2667,1577.83,1584.23,3155
4160,2748,1651.64,1658.26,3267
4180,2772,1702.67,1709.38,3310
4200,2608,1554.32,1560.59,3103
4220,2871,1702.1,1709,3412
4240,2711,1622.19,1628.68,3189
4260,2711,1597.91,1604.42,3218
4280,2775,1697.09,1703.86,3334
4300,2685,1607.79,1614.28,3220
4320,2736,1649.33,1655.9,3267
4340,2730,1643.22,1649.82,3280
4360,2778,1633.33,1639.95,3286
4380,2765,1702.34,1709.02,3289
4400,2724,1622.13,1628.65,3229
4420,2793,1681.12,1687.84,3316
4440,2811,1690.02,1696.88,3398
4460,2642,1556.18,1562.54,3142
4480,2784,1686.88,1693.54,3306
4500,2727,1641.78,1648.38,3268
4520,2780,1683.63,1690.32,3311
4540,2841,1724.53,1731.31,3351
4560,2646,1622.78,1629.19,3155
4580,2954,1791.16,1798.29,3512
4600,2811,1709.58,1716.36,3349
4620,2765,1696.25,1702.83,3280
4640,2807,1718.55,1725.34,3350
4660,2620,1552.67,1558.99,3124
4680,2668,1605.23,1611.68,3203
4700,2695,1636.86,1643.34,3203
4720,2701,1645.27,1651.81,3240
4740,2644,1626.51,1632.87,3146
4760,2778,1648.28,1654.96,3311
4780,2836,1732.01,1738.8,3373
4800,2810,1653.79,1660.46,3303
4820,2740,1633.34,1639.91,3251
4840,2769,1667.34,1674,3284
4860,2713,1624.39,1630.92,3235
4880,2828,1695.25,1702.05,3361
4900,2594,1540.18,1546.41,3080
4920,2714,1617.57,1624.06,3202
4940,2648,1616.1,1622.54,3186
4960,2779,1664.62,1671.27,3272
4980,2820,1731.73,1738.53,3389
5000,2782,1700.44,1707.11,3310
5020,2536,1592.95,1599.24,3116
5040,2798,1742.07,1749.07,3470
5060,2824,1748.82,1755.81,3460
5080,2695,1631.45,1638.1,3280
5100,2615,1642.21,1648.85,3281
5120,2810,1781.31,1788.37,3509
5140,2721,1723.83,1730.66,3389
5160,2710,1670.4,1677.09,3326
5180,2746,1699.17,1705.94,3354
5200,2685,1601.37,1607.94,3249
5220,2728,1683.38,1690.07,3302
5240,2651,1661.13,1667.73,3292
5260,2708,1646.89,1653.49,3287
5280,2678,1668.35,1674.81,3190
5300,2687,1637.26,1643.76,3222
5320,2793,1667.42,1674.2,3369
5340,2602,1541.16,1547.41,3095
5360,2805,1719.79,1726.51,3332
5380,2697,1603.73,1610.25,3239
5400,2811,1729.83,1736.56,3342
5420,2662,1612.44,1618.85,3178
5440,2617,1596,1602.35,3151
5460,2797,1652.88,1659.64,3344
5480,2813,1662.43,1669.15,3336
5500,2681,1639.17,1645.65,3207
5520,2845,1732.47,1739.29,3382
5540,2733,1653.44,1660.02,3247
5560,2624,1590.65,1596.97,3134
5580,2829,1715.36,1722.15,3368
5600,2674,1621.15,1627.62,3210
5620,2764,1655.53,1662.14,3279
5640,2679,1604.83,1611.23,3160
5660,2690,1620.42,1626.91,3229
5680,2848,1739.51,1746.44,3433
5700,2625,1605.98,1612.33,3143
5720,2599,1563.78,1570.03,3094
5740,2704,1650.47,1656.96,3199
5760,2663,1628.57,1634.97,3161
5780,2684,1644.22,1650.71,3224
5800,2649,1642.14,1648.56,3180
5820,2719,1650.03,1656.58,3262
5840,2668,1557.27,1563.66,3162
5860,2825,1702.62,1709.39,3333
5880,2637,1578.29,1584.62,3124
5900,2767,1669.99,1676.68,3314
5920,2701,1611.28,1617.78,3221
5940,2682,1600.83,1607.26,3184
5960,2747,1641.55,1648.17,3282
5980,2764,1657.67,1664.4,3340
6000,2740,1675.33,1682.01,3298
6020,2849,1722.8,1729.73,3448
6040,2677,1641.55,1647.98,3197
6060,2738,1672.12,1678.73,3287
6080,2673,1607.9,1614.27,3175
6100,2743,1704.69,1711.24,3262
6120,2719,1639.68,1646.23,3258
6140,2746,1681.91,1688.57,3298
6160,2738,1669.6,1676.24,3284
6180,2812,1672.45,1679.23,3349
6200,2728,1663.47,1670.02,3241
6220,2821,1691.15,1697.97,3398
6240,2757,1686.05,1692.74,3319
6260,2767,1719.57,1726.36,3371
6280,2745,1702.22,1708.88,3312
6300,2934,1760.02,1767.15,3538
6320,2769,1694.29,1701.03,3340
6340,2900,1783.06,1790.24,3541
6360,2799,1707.86,1714.74,3413
6380,2656,1599.09,1605.53,3194
6400,2894,1767.4,1774.41,3474
6420,2799,1700.16,1706.96,3367
6440,2758,1691.02,1697.78,3323
6460,2784,1709.09,1715.93,3375
6480,2726,1701.49,1708.27,3363
6500,2804,1757.94,1764.88,3414
6520,2725,1642.44,1649.06,3278
6540,2781,1681.81,1688.59,3337
6560,2742,1623.67,1630.34,3317
6580,2731,1727.54,1734.18,3283
6600,2708,1661.03,1667.6,3263
6620,2761,1688.02,1694.76,3342
6640,2622,1603.81,1610.21,3172
6660,2847,1801.9,1808.89,3462
6680,2807,1690.27,1697.07,3356
6700,2803,1723.11,1730.01,3443
6720,2729,1683.52,1690.31,3369
6740,2679,1620.22,1626.72,3231
6760,2791,1695.39,1702.17,3363
6780,2672,1646.64,1653.1,3213
6800,2809,1797.71,1804.8,3509
6820,2818,1763.25,1770.12,3425
6840,2743,1689.36,1696.08,3347
6860,2721,1695.59,1702.24,3284
6880,2700,1616.44,1622.98,3222
6900,2826,1725.48,1732.39,3435
6920,2666,1612.68,1619.13,3186
6940,2698,1612.18,1618.69,3225
6960,2812,1727.94,1734.76,3386
6980,2709,1639.53,1646.09,3234
7000,2681,1627.99,1634.47,3212
7020,2753,1677.74,1684.47,3331
7040,2846,1720.32,1727.17,3410
7060,2753,1692.34,1699.08,3341
7080,2645,1626.7,1633.12,3182
7100,2798,1707.34,1714.13,3370
7120,2722,1682.09,1688.68,3277
7140,2725,1676.36,1682.97,3288
7160,2797,1754.52,1761.54,3490
7180,2681,1669.82,1676.5,3301
7200,2660,1627.26,1633.85,3256
7220,2758,1680.69,1687.39,3326
7240,2741,1713.37,1720.16,3359
7260,2823,1804.68,1811.7,3471
7280,2718,1689.64,1696.37,3336
7300,2802,1702.3,1709.15,3395
7320,2676,1658.39,1664.97,3268
7340,2731,1687.3,1693.98,3302
7360,2794,1772.31,1779.33,3485
7380,2707,1632.41,1639.09,3305
7400,2805,1799.36,1806.43,3521
7420,2697,1698.24,1704.95,3316
7440,2779,1778.55,1785.47,3432
7460,2772,1712.8,1719.77,3442
7480,2820,1765.81,1772.8,3470
7500,2664,1682.5,1689.15,3301
7520,2744,1635.64,1642.17,3252
7540,2797,1694.04,1700.81,3373
7560,2692,1653.52,1660,3233
7580,2767,1656.4,1663.11,3335
7600,2825,1669.48,1676.26,3363
7620,2652,1604.12,1610.55,3203
7640,2837,1715.99,1722.77,3358
7660,2762,1678.58,1685.24,3303
7680,2758,1681.84,1688.63,3364
7700,2715,1629.56,1636.04,3213
7720,2657,1560.04,1566.5,3196
7740,2873,1841.57,1848.79,3576
7760,2730,1658.63,1665.26,3285
7780,2749,1625.53,1632.18,3282
7800,2808,1710.4,1717.3,3410
7820,2772,1667.5,1674.19,3317
7840,2700,1637.35,1643.93,3275
7860,2782,1713.82,1720.64,3390
7880,2763,1661.68,1668.36,3316
7900,2833,1692.57,1699.4,3388
7920,2651,1562.31,1568.62,3121
7940,2780,1690.67,1697.37,3338
7960,2733,1647.15,1653.76,3282
7980,2712,1710.87,1717.65,3377
8000,2756,1678.88,1685.68,3388
8020,2756,1711.89,1718.77,3433
8040,2751,1701.17,1707.92,3354
8060,2787,1727.82,1734.64,3394
8080,2744,1666.51,1673.22,3326
8100,2759,1637.65,1644.34,3302
8120,2764,1731.21,1737.89,3326
8140,2764,1674.2,1680.85,3286
8160,2742,1670.26,1676.88,3293
8180,2708,1651.93,1658.52,3265
8200,2837,1702.05,1708.91,3375
8220,2742,1639.08,1645.7,3287
8240,2706,1625.57,1632.17,3268
8260,2659,1639.13,1645.58,3210
8280,2661,1645.55,1652.06,3233
8300,2782,1678.13,1684.84,3336
8320,2780,1706.18,1712.95,3355
8340,2867,1727.19,1734.01,3378
8360,2758,1647.24,1653.92,3309
8380,2697,1636.11,1642.62,3229
8400,2723,1681.28,1687.96,3313
8420,2670,1641.48,1648.13,3312
8440,2784,1707.36,1714.09,3318
8460,2766,1683.33,1690.05,3327
8480,2754,1615.63,1622.33,3309
8500,2702,1641.73,1648.29,3248
8520,2812,1706.7,1713.5,3369
8540,2765,1629.69,1636.35,3299
8560,2795,1692.94,1699.66,3325
8580,2698,1614.5,1620.98,3194
8600,2745,1652.65,1659.27,3295
8620,2835,1745.57,1752.52,3450
8640,2880,1758.47,1765.45,3459
8660,2769,1727.86,1734.71,3390
8680,2828,1726.64,1733.55,3419
8700,2705,1646.56,1653.11,3244
8720,2780,1615.28,1621.97,3294
8740,2722,1698.36,1704.99,3295
8760,2665,1614.58,1621.09,3225
8780,2740,1659.74,1666.34,3271
8800,2767,1697.47,1704.33,3396
8820,2650,1647.16,1653.65,3215
8840,2790,1710.91,1717.69,3369
8860,2724,1654.53,1661.19,3315
8880,2670,1677.32,1683.85,3241
8900,2729,1667.99,1674.69,3322
8920,2721,1690.23,1696.93,3327
8940,2670,1654.85,1661.62,3347
8960,2805,1697.75,1704.53,3354
8980,2745,1619.32,1625.9,3253
9000,2655,1656.11,1662.58,3217
9020,2793,1703.59,1710.44,3373
9040,2810,1718.02,1724.94,3436
9060,2856,1728.97,1735.92,3443
9080,2712,1623.03,1629.53,3230
9100,2728,1630.3,1636.89,3254
9120,2642,1595.29,1601.67,3182
9140,2795,1718.66,1725.41,3343
9160,2753,1619.86,1626.48,3262
9180,2649,1590.71,1597.07,3143
9200,2759,1680.95,1687.55,3269
9220,2727,1596.45,1602.98,3252
9240,2807,1711.74,1718.55,3372
9260,2719,1643.24,1649.76,3234
9280,2752,1626.02,1632.6,3269
9300,2739,1635.9,1642.53,3294
9320,2737,1622.86,1629.5,3271
9340,2713,1683.43,1690.24,3372
9360,2675,1692.94,1699.6,3297
9380,2800,1759.96,1766.89,3438
9400,2746,1734.19,1741.27,3517
9420,2867,1750.87,1757.95,3509
9440,2851,1755.19,1762.18,3478
9460,2755,1680.67,1687.38,3310
9480,2690,1696.98,1703.68,3335
9500,2729,1697.8,1704.58,3366
9520,2686,1686.95,1693.59,3288
9540,2822,1735.08,1742.03,3450
9560,2741,1703.39,1710.18,3373
9580,2812,1755.8,1762.82,3484
9600,2845,1750.73,1757.78,3480
9620,2682,1633,1639.64,3293
9640,2725,1677.11,1683.8,3299
9660,2808,1949.37,1957.09,3809
9680,2875,10932.7,10964,15637
9700,2621,1558.13,1564.51,3160
9720,2710,1639.29,1645.89,3281
9740,2779,1706.28,1713.16,3400
9760,2735,1674.69,1681.57,3405
9780,2791,1757.53,1764.51,3462
9800,2761,1713.01,1719.84,3393
9820,2724,1624.06,1630.87,3372
9840,2703,1705.57,1712.34,3360
9860,2708,1656.4,1663.06,3311
9880,2783,1728.93,1735.88,3446
9900,2830,1768.04,1775.03,3458
9920,2794,1727.71,1734.56,3387
9940,2788,1755.25,1762.08,3389
9960,2663,1689.1,1695.76,3327
9980,2719,1704.21,1710.99,3352
10000,2820,1946.54,1955.1,4238
10020,2792,2269.06,2277.4,4138
